time,data
2023/07/03 16:50:39.249924493,0.0
2023/07/03 16:50:39.283726480,0.0
2023/07/03 16:50:39.349694208,0.0
2023/07/03 16:50:39.383722882,0.0
2023/07/03 16:50:39.449783565,0.0
2023/07/03 16:50:39.483714114,0.0
2023/07/03 16:50:39.549955609,0.0
2023/07/03 16:50:39.583931993,0.0
2023/07/03 16:50:39.650204174,0.0
2023/07/03 16:50:39.683924487,0.0
2023/07/03 16:50:39.750154830,0.0
2023/07/03 16:50:39.783902806,0.0
2023/07/03 16:50:39.850171639,0.0
2023/07/03 16:50:39.883956114,0.0
2023/07/03 16:50:39.950172449,0.0
2023/07/03 16:50:39.983942165,0.0
2023/07/03 16:50:40.50174864,0.0
2023/07/03 16:50:40.83918542,0.0
2023/07/03 16:50:40.150173510,0.0
2023/07/03 16:50:40.183966212,0.0
2023/07/03 16:50:40.250175855,0.0
2023/07/03 16:50:40.283934221,0.0
2023/07/03 16:50:40.350172780,0.0
2023/07/03 16:50:40.383923241,0.0
2023/07/03 16:50:40.450170966,0.0
2023/07/03 16:50:40.483943758,0.0
2023/07/03 16:50:40.550164413,0.0
2023/07/03 16:50:40.584008902,0.0
2023/07/03 16:50:40.650171067,0.0
2023/07/03 16:50:40.683930824,0.0
2023/07/03 16:50:40.750172287,0.0
2023/07/03 16:50:40.783936184,0.0
2023/07/03 16:50:40.850174041,0.0
2023/07/03 16:50:40.884013770,0.0
2023/07/03 16:50:40.949968845,0.0
2023/07/03 16:50:40.983970057,0.0
2023/07/03 16:50:41.49967495,0.0
2023/07/03 16:50:41.83762238,0.0
2023/07/03 16:50:41.149967263,0.0
2023/07/03 16:50:41.183971963,0.0
2023/07/03 16:50:41.249985659,0.0
2023/07/03 16:50:41.283972865,0.0
2023/07/03 16:50:41.349968999,0.0
2023/07/03 16:50:41.383971104,0.0
2023/07/03 16:50:41.449965884,0.0
2023/07/03 16:50:41.483939365,0.0
2023/07/03 16:50:41.550173955,0.0
2023/07/03 16:50:41.583967469,0.0
2023/07/03 16:50:41.650171414,0.0
2023/07/03 16:50:41.683967611,0.0
2023/07/03 16:50:41.749968564,0.0
2023/07/03 16:50:41.783971288,0.0
2023/07/03 16:50:41.850172498,0.0
2023/07/03 16:50:41.883997059,0.0
2023/07/03 16:50:41.950171818,0.0
2023/07/03 16:50:41.983969457,0.0
2023/07/03 16:50:42.50173193,0.0
2023/07/03 16:50:42.83964841,0.0
2023/07/03 16:50:42.150171451,0.0
2023/07/03 16:50:42.183975195,0.0
2023/07/03 16:50:42.249977369,0.0
2023/07/03 16:50:42.283966521,0.0
2023/07/03 16:50:42.349970149,0.0
2023/07/03 16:50:42.383967125,0.0
2023/07/03 16:50:42.450173535,0.0
2023/07/03 16:50:42.483935879,0.0
2023/07/03 16:50:42.550172437,0.0
2023/07/03 16:50:42.583939528,0.0
2023/07/03 16:50:42.650182109,0.0
2023/07/03 16:50:42.683967735,0.0
2023/07/03 16:50:42.749967957,0.0
2023/07/03 16:50:42.784033772,0.0
2023/07/03 16:50:42.849979952,0.0
2023/07/03 16:50:42.883961419,0.0
2023/07/03 16:50:42.950175554,0.0
2023/07/03 16:50:42.983975238,0.0
2023/07/03 16:50:43.49968879,0.0
2023/07/03 16:50:43.83968930,0.0
2023/07/03 16:50:43.150183926,0.0
2023/07/03 16:50:43.183971257,0.0
2023/07/03 16:50:43.250172007,0.0
2023/07/03 16:50:43.283968677,0.0
2023/07/03 16:50:43.349971435,0.0
2023/07/03 16:50:43.383969213,0.0
2023/07/03 16:50:43.450172527,0.0
2023/07/03 16:50:43.483966451,0.0
2023/07/03 16:50:43.550172671,0.0
2023/07/03 16:50:43.583965393,0.0
2023/07/03 16:50:43.650173076,0.0
2023/07/03 16:50:43.683969355,0.0
2023/07/03 16:50:43.750171526,0.0
2023/07/03 16:50:43.783968588,0.0
2023/07/03 16:50:43.850171071,0.0
2023/07/03 16:50:43.883970093,0.0
2023/07/03 16:50:43.950171687,0.0
2023/07/03 16:50:43.983973586,0.0
2023/07/03 16:50:44.49966336,0.0
2023/07/03 16:50:44.83965337,0.0
2023/07/03 16:50:44.150171157,0.0
2023/07/03 16:50:44.183965331,0.0
2023/07/03 16:50:44.250171143,0.0
2023/07/03 16:50:44.284035629,0.0
2023/07/03 16:50:44.349969989,0.0
2023/07/03 16:50:44.383969641,0.0
2023/07/03 16:50:44.450172115,0.0
2023/07/03 16:50:44.483964327,0.0
2023/07/03 16:50:44.550173494,0.0
2023/07/03 16:50:44.583965615,0.0
2023/07/03 16:50:44.650178180,0.0
2023/07/03 16:50:44.683974098,0.0
2023/07/03 16:50:44.750175271,0.0
2023/07/03 16:50:44.784088148,0.0
2023/07/03 16:50:44.850171208,0.0
2023/07/03 16:50:44.883972216,0.0
2023/07/03 16:50:44.950173338,0.0
2023/07/03 16:50:44.983968765,0.0
2023/07/03 16:50:45.49967998,0.0
2023/07/03 16:50:45.83964794,0.0
2023/07/03 16:50:45.150224247,0.0
2023/07/03 16:50:45.184204032,0.0
2023/07/03 16:50:45.250218163,0.0
2023/07/03 16:50:45.283988062,0.0
2023/07/03 16:50:45.349914999,0.0
2023/07/03 16:50:45.384176664,0.0
2023/07/03 16:50:45.449901521,0.0
2023/07/03 16:50:45.483979852,0.0
2023/07/03 16:50:45.549913320,0.0
2023/07/03 16:50:45.584212325,0.0
2023/07/03 16:50:45.650133131,0.0
2023/07/03 16:50:45.683922147,0.0
2023/07/03 16:50:45.750117930,0.0
2023/07/03 16:50:45.784169427,0.0
2023/07/03 16:50:45.849902290,0.0
2023/07/03 16:50:45.884178191,0.0
2023/07/03 16:50:45.950156866,0.0
2023/07/03 16:50:45.984000725,0.0
2023/07/03 16:50:46.50148838,0.0
2023/07/03 16:50:46.84183346,0.0
2023/07/03 16:50:46.150108361,0.0
2023/07/03 16:50:46.184232236,0.0
2023/07/03 16:50:46.249897091,0.0
2023/07/03 16:50:46.284250700,0.0
2023/07/03 16:50:46.349901759,0.0
2023/07/03 16:50:46.384154808,0.0
2023/07/03 16:50:46.449915633,0.0
2023/07/03 16:50:46.484198608,0.0
2023/07/03 16:50:46.549899943,0.0
2023/07/03 16:50:46.583977642,0.0
2023/07/03 16:50:46.649922784,0.0
2023/07/03 16:50:46.683922857,0.0
2023/07/03 16:50:46.749900099,0.0
2023/07/03 16:50:46.783716457,0.0
2023/07/03 16:50:46.849896222,0.0
2023/07/03 16:50:46.883730654,0.0
2023/07/03 16:50:46.949907590,0.0
2023/07/03 16:50:46.983902924,0.0
2023/07/03 16:50:47.49898813,0.0
2023/07/03 16:50:47.83988836,0.0
2023/07/03 16:50:47.149897521,0.0
2023/07/03 16:50:47.183982023,0.0
2023/07/03 16:50:47.249907429,0.0
2023/07/03 16:50:47.284110144,0.0
2023/07/03 16:50:47.350104850,0.0
2023/07/03 16:50:47.383951385,0.0
2023/07/03 16:50:47.450183567,0.0
2023/07/03 16:50:47.483765456,0.0
2023/07/03 16:50:47.550143223,0.0
2023/07/03 16:50:47.584050552,0.0
2023/07/03 16:50:47.650177106,0.0
2023/07/03 16:50:47.684018331,0.0
2023/07/03 16:50:47.749901188,0.0
2023/07/03 16:50:47.783942217,0.0
2023/07/03 16:50:47.849908872,0.0
2023/07/03 16:50:47.883944763,0.0
2023/07/03 16:50:47.949913209,0.0
2023/07/03 16:50:47.983946546,0.0
2023/07/03 16:50:48.50101344,0.0
2023/07/03 16:50:48.83951006,0.0
2023/07/03 16:50:48.150105152,0.0
2023/07/03 16:50:48.183949965,0.0
2023/07/03 16:50:48.250243574,0.0
2023/07/03 16:50:48.284181151,0.0
2023/07/03 16:50:48.350106477,0.0
2023/07/03 16:50:48.383968652,0.0
2023/07/03 16:50:48.450649620,0.0
2023/07/03 16:50:48.483978291,0.0
2023/07/03 16:50:48.550229191,0.0
2023/07/03 16:50:48.584005484,0.0
2023/07/03 16:50:48.649898271,0.0
2023/07/03 16:50:48.683768060,0.0
2023/07/03 16:50:48.750179672,0.0
2023/07/03 16:50:48.783998364,0.0
2023/07/03 16:50:48.850126894,0.0
2023/07/03 16:50:48.884115315,0.0
2023/07/03 16:50:48.950233685,0.0
2023/07/03 16:50:48.983964231,0.0
2023/07/03 16:50:49.49899586,0.0
2023/07/03 16:50:49.83769846,0.0
2023/07/03 16:50:49.150177892,0.0
2023/07/03 16:50:49.184018046,0.0
2023/07/03 16:50:49.250121087,0.0
2023/07/03 16:50:49.284000956,0.0
2023/07/03 16:50:49.349900025,0.0
2023/07/03 16:50:49.384044350,0.0
2023/07/03 16:50:49.449897492,0.0
2023/07/03 16:50:49.483945658,0.0
2023/07/03 16:50:49.549906143,0.0
2023/07/03 16:50:49.583962383,0.0
2023/07/03 16:50:49.649898170,0.0
2023/07/03 16:50:49.684025083,0.0
2023/07/03 16:50:49.750138966,0.0
2023/07/03 16:50:49.784084217,0.0
2023/07/03 16:50:49.850152333,0.0
2023/07/03 16:50:49.884113144,0.0
2023/07/03 16:50:49.950170100,0.0
2023/07/03 16:50:49.984061510,0.0
2023/07/03 16:50:50.50174971,0.0
2023/07/03 16:50:50.83974128,0.0
2023/07/03 16:50:50.150289510,0.0
2023/07/03 16:50:50.184038422,0.0
2023/07/03 16:50:50.250162365,0.0
2023/07/03 16:50:50.284013410,0.0
2023/07/03 16:50:50.350127683,0.0
2023/07/03 16:50:50.383966226,0.0
2023/07/03 16:50:50.450221444,0.0
2023/07/03 16:50:50.484290879,0.0
2023/07/03 16:50:50.550282973,0.0
