time,layout,data
2023/07/03 16:51:02.558730458,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:02.658742571,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:02.758729337,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:02.856570368,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:02.957470401,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.58779063,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.158583626,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.258649493,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.358658599,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.458585833,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.558661397,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.658653625,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.758636464,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.858629112,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:03.958653589,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.58688497,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.158728938,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.258614927,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.358746398,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.458674406,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.558661304,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.658705942,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.758705914,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.858682874,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:04.958655917,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.58845127,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.158684209,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.258610248,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.358679137,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.458711832,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.558695075,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.658688608,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.758785704,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.858685691,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:05.958744075,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.58634743,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.158864361,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.258731027,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.358670699,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.456873094,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.556885473,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.659065500,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.759058813,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.859024043,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:06.958614398,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.58618192,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.158709681,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.258711162,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.358696532,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.458626247,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.558685215,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.658669473,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.758691991,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.858755850,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:07.958638538,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.58675346,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.158678539,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.258861121,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.358797500,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.458622030,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.558594286,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.658671028,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.758672761,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.858796872,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:08.958736226,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.58658079,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.158703543,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.258734632,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.358673215,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.458688914,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.558691518,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.658700886,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.758703741,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.858848854,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:09.958676070,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.58675659,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.158696499,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.259049984,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.359007265,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.458634745,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.558701952,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.658660756,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.758696554,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.858697838,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:10.958688494,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.58670691,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.158715949,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.258687668,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.358695655,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.458704145,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.558721489,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.658095773,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.758790503,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.858710104,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.958719154,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.58668120,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.158708380,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.258612533,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.358638747,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.458697881,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.558684862,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.658699394,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.758672357,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.858677060,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.958662696,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.58700922,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.158719292,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.258672198,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.358685279,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.458699921,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.558658717,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.658671847,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.758671591,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.858515702,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.958042989,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.58709759,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.158704786,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.258492784,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.358567338,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.458500529,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.558522457,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.658462410,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.758544942,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.858534359,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.958533013,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:15.58502592,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:15.158661319,"{'dim': [], 'data_offset': 0}",[]
