time,data
2023/07/03 16:50:39.357272047,0.0
2023/07/03 16:50:39.458566770,0.0
2023/07/03 16:50:39.558266454,0.0
2023/07/03 16:50:39.658064644,0.0
2023/07/03 16:50:39.758739381,0.0
2023/07/03 16:50:39.858709563,0.0
2023/07/03 16:50:39.958813256,0.0
2023/07/03 16:50:40.58817244,0.0
2023/07/03 16:50:40.158820379,0.0
2023/07/03 16:50:40.258903676,0.0
2023/07/03 16:50:40.358904207,0.0
2023/07/03 16:50:40.458851438,0.0
2023/07/03 16:50:40.558797046,0.0
2023/07/03 16:50:40.658778690,0.0
2023/07/03 16:50:40.758812964,0.0
2023/07/03 16:50:40.858779351,0.0
2023/07/03 16:50:40.958823224,0.0
2023/07/03 16:50:41.58788490,0.0
2023/07/03 16:50:41.158825019,0.0
2023/07/03 16:50:41.258777571,0.0
2023/07/03 16:50:41.358794103,0.0
2023/07/03 16:50:41.458812309,0.0
2023/07/03 16:50:41.558773246,0.0
2023/07/03 16:50:41.658795430,0.0
2023/07/03 16:50:41.758803316,0.0
2023/07/03 16:50:41.858761808,0.0
2023/07/03 16:50:41.958816362,0.0
2023/07/03 16:50:42.58783102,0.0
2023/07/03 16:50:42.158794195,0.0
2023/07/03 16:50:42.258787616,0.0
2023/07/03 16:50:42.358802477,0.0
2023/07/03 16:50:42.458793633,0.0
2023/07/03 16:50:42.558701493,0.0
2023/07/03 16:50:42.658819088,0.0
2023/07/03 16:50:42.758803892,0.0
2023/07/03 16:50:42.858793946,0.0
2023/07/03 16:50:42.958825217,0.0
2023/07/03 16:50:43.58772493,0.0
2023/07/03 16:50:43.158774859,0.0
2023/07/03 16:50:43.258783500,0.0
2023/07/03 16:50:43.358756744,0.0
2023/07/03 16:50:43.458777096,0.0
2023/07/03 16:50:43.558786137,0.0
2023/07/03 16:50:43.658905616,0.0
2023/07/03 16:50:43.758790504,0.0
2023/07/03 16:50:43.858786220,0.0
2023/07/03 16:50:43.958790253,0.0
2023/07/03 16:50:44.58801469,0.0
2023/07/03 16:50:44.158919597,0.0
2023/07/03 16:50:44.258775231,0.0
2023/07/03 16:50:44.358831432,0.0
2023/07/03 16:50:44.458772567,0.0
2023/07/03 16:50:44.558763947,0.0
2023/07/03 16:50:44.658786186,0.0
2023/07/03 16:50:44.758731179,0.0
2023/07/03 16:50:44.858792729,0.0
2023/07/03 16:50:44.958836878,0.0
2023/07/03 16:50:45.58844278,0.0
2023/07/03 16:50:45.158136355,0.0
2023/07/03 16:50:45.258143666,0.0
2023/07/03 16:50:45.358760883,0.0
2023/07/03 16:50:45.458717789,0.0
2023/07/03 16:50:45.558743394,0.0
2023/07/03 16:50:45.658119649,0.0
2023/07/03 16:50:45.758185468,0.0
2023/07/03 16:50:45.858711965,0.0
2023/07/03 16:50:45.958167048,0.0
2023/07/03 16:50:46.58175802,0.0
2023/07/03 16:50:46.158759047,0.0
2023/07/03 16:50:46.258724922,0.0
2023/07/03 16:50:46.358700443,0.0
2023/07/03 16:50:46.458691726,0.0
2023/07/03 16:50:46.558696824,0.0
2023/07/03 16:50:46.658682846,0.0
2023/07/03 16:50:46.758690018,0.0
2023/07/03 16:50:46.858717639,0.0
2023/07/03 16:50:46.958741602,0.0
2023/07/03 16:50:47.58770205,0.0
2023/07/03 16:50:47.158713168,0.0
2023/07/03 16:50:47.258696295,0.0
2023/07/03 16:50:47.358046413,0.0
2023/07/03 16:50:47.458188801,0.0
2023/07/03 16:50:47.558157823,0.0
2023/07/03 16:50:47.658038419,0.0
2023/07/03 16:50:47.758677991,0.0
2023/07/03 16:50:47.858712175,0.0
2023/07/03 16:50:47.958714159,0.0
2023/07/03 16:50:48.58003593,0.0
2023/07/03 16:50:48.158007973,0.0
2023/07/03 16:50:48.258135965,0.0
2023/07/03 16:50:48.358009418,0.0
2023/07/03 16:50:48.458538374,0.0
2023/07/03 16:50:48.558163581,0.0
2023/07/03 16:50:48.658695113,0.0
2023/07/03 16:50:48.758852480,0.0
2023/07/03 16:50:48.858043670,0.0
2023/07/03 16:50:48.958717898,0.0
2023/07/03 16:50:49.58693773,0.0
2023/07/03 16:50:49.158675792,0.0
2023/07/03 16:50:49.257999593,0.0
2023/07/03 16:50:49.358707005,0.0
2023/07/03 16:50:49.458672052,0.0
2023/07/03 16:50:49.558667779,0.0
2023/07/03 16:50:49.658698128,0.0
2023/07/03 16:50:49.758018312,0.0
