time,x,y,z
2023/07/03 16:50:39.249902923,100.0,100.0,0.0
2023/07/03 16:50:39.283701513,87.50000000000071,100.0,0.0
2023/07/03 16:50:39.349677506,99.9,100.0,0.0
2023/07/03 16:50:39.383699508,87.40000000000072,100.0,0.0
2023/07/03 16:50:39.449754029,99.80000000000001,100.0,0.0
2023/07/03 16:50:39.483689547,87.30000000000072,100.0,0.0
2023/07/03 16:50:39.549939108,99.70000000000002,100.0,0.0
2023/07/03 16:50:39.583884443,87.20000000000073,100.0,0.0
2023/07/03 16:50:39.650159700,99.60000000000002,100.0,0.0
2023/07/03 16:50:39.683876657,87.10000000000073,100.0,0.0
2023/07/03 16:50:39.749895472,99.50000000000003,100.0,0.0
2023/07/03 16:50:39.783857521,87.00000000000074,100.0,0.0
2023/07/03 16:50:39.849909816,99.40000000000003,100.0,0.0
2023/07/03 16:50:39.883910498,86.90000000000074,100.0,0.0
2023/07/03 16:50:39.949913843,99.30000000000004,100.0,0.0
2023/07/03 16:50:39.983897221,86.80000000000075,100.0,0.0
2023/07/03 16:50:40.49912982,99.20000000000005,100.0,0.0
2023/07/03 16:50:40.83872585,86.70000000000076,100.0,0.0
2023/07/03 16:50:40.149913050,99.10000000000005,100.0,0.0
2023/07/03 16:50:40.183701955,86.60000000000076,100.0,0.0
2023/07/03 16:50:40.249915425,99.00000000000006,100.0,0.0
2023/07/03 16:50:40.283889207,86.50000000000077,100.0,0.0
2023/07/03 16:50:40.349912781,98.90000000000006,100.0,0.0
2023/07/03 16:50:40.383878076,86.40000000000077,100.0,0.0
2023/07/03 16:50:40.449909584,98.80000000000007,100.0,0.0
2023/07/03 16:50:40.483898634,86.30000000000078,100.0,0.0
2023/07/03 16:50:40.549910486,98.70000000000007,100.0,0.0
2023/07/03 16:50:40.583723996,86.20000000000078,100.0,0.0
2023/07/03 16:50:40.649911549,98.60000000000008,100.0,0.0
2023/07/03 16:50:40.683884978,86.10000000000079,100.0,0.0
2023/07/03 16:50:40.749912959,98.50000000000009,100.0,0.0
2023/07/03 16:50:40.783890848,86.0000000000008,100.0,0.0
2023/07/03 16:50:40.849913521,98.40000000000009,100.0,0.0
2023/07/03 16:50:40.883969076,85.9000000000008,100.0,0.0
2023/07/03 16:50:40.949919562,98.3000000000001,100.0,0.0
2023/07/03 16:50:40.983711631,85.80000000000081,100.0,0.0
2023/07/03 16:50:41.49917271,98.2000000000001,100.0,0.0
2023/07/03 16:50:41.83711744,85.70000000000081,100.0,0.0
2023/07/03 16:50:41.149918020,98.10000000000011,100.0,0.0
2023/07/03 16:50:41.183711273,85.60000000000082,100.0,0.0
2023/07/03 16:50:41.249935665,98.00000000000011,100.0,0.0
2023/07/03 16:50:41.283711654,85.50000000000082,100.0,0.0
2023/07/03 16:50:41.349920037,97.90000000000012,100.0,0.0
2023/07/03 16:50:41.383710945,85.40000000000083,100.0,0.0
2023/07/03 16:50:41.449916261,97.80000000000013,100.0,0.0
2023/07/03 16:50:41.483894130,85.30000000000084,100.0,0.0
2023/07/03 16:50:41.549916872,97.70000000000013,100.0,0.0
2023/07/03 16:50:41.583708372,85.20000000000084,100.0,0.0
2023/07/03 16:50:41.649914762,97.60000000000014,100.0,0.0
2023/07/03 16:50:41.683708434,85.10000000000085,100.0,0.0
