time,layout,data
2023/07/03 16:51:11.358511068,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.458521641,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.558537303,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.657902069,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.758604393,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.858523973,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:11.958533184,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.58487070,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.158519866,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.258432865,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.358455222,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.458510439,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.558498662,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.658513124,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.758493280,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.858490208,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:12.958473470,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.58512658,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.158528453,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.258491609,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.358499209,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.458513590,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.558471264,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.658490195,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.758489308,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.858486958,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:13.957884762,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.58524560,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.158677765,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.258466965,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.358540638,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.458473999,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.558496698,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.658436091,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.758517881,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.858508630,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:14.958506743,"{'dim': [], 'data_offset': 0}",[]
2023/07/03 16:51:15.58476793,"{'dim': [], 'data_offset': 0}",[]
